id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,dry-run spread,61,37,17,20,206,ship,baseline,monotonic-signal,raise-signal
m002,g002,rename risk,92,16,13,72,338,ship,edge,drag-penalty,drop-slack
m003,g003,operator cost,115,25,20,98,428,ship,recovery,confidence-floor,raise-drag
m004,g004,idempotence,42,61,14,21,180,ship,negative,lane-boundary,lower-confidence
m005,g005,dry-run spread,62,12,16,49,215,ship,baseline,monotonic-signal,raise-signal
m006,g006,rename risk,62,49,19,104,301,ship,edge,drag-penalty,drop-slack
m007,g007,operator cost,114,51,29,93,428,ship,recovery,confidence-floor,raise-drag
m008,g008,idempotence,56,49,4,79,288,ship,negative,lane-boundary,lower-confidence
m009,g009,dry-run spread,83,51,38,96,320,ship,baseline,monotonic-signal,raise-signal
m010,g010,rename risk,43,43,36,60,160,ship,edge,drag-penalty,drop-slack
m011,g011,operator cost,31,58,43,46,111,watch,recovery,confidence-floor,raise-drag
m012,g012,idempotence,72,63,38,74,277,ship,negative,lane-boundary,lower-confidence
m013,g013,dry-run spread,105,68,32,69,388,ship,baseline,monotonic-signal,raise-signal
m014,g014,rename risk,68,27,18,64,259,ship,edge,drag-penalty,drop-slack
m015,g015,operator cost,57,60,40,66,217,ship,recovery,confidence-floor,raise-drag
m016,g016,idempotence,55,74,42,59,214,ship,negative,lane-boundary,lower-confidence
m017,g017,dry-run spread,67,48,27,79,274,ship,baseline,monotonic-signal,raise-signal
m018,g018,rename risk,63,27,42,87,219,ship,edge,drag-penalty,drop-slack
m019,g019,operator cost,113,70,37,96,431,ship,recovery,confidence-floor,raise-drag
m020,g020,idempotence,53,19,26,92,218,ship,negative,lane-boundary,lower-confidence
m021,g021,dry-run spread,80,31,4,71,334,ship,baseline,monotonic-signal,raise-signal
m022,g022,rename risk,83,63,37,97,335,ship,edge,drag-penalty,drop-slack
m023,g023,operator cost,49,63,20,33,203,ship,recovery,confidence-floor,raise-drag
m024,g024,idempotence,35,25,44,35,77,hold,negative,lane-boundary,lower-confidence
m025,g025,dry-run spread,85,36,40,103,314,ship,baseline,monotonic-signal,raise-signal
m026,g026,rename risk,100,41,40,92,353,ship,edge,drag-penalty,drop-slack
m027,g027,operator cost,71,27,48,91,235,ship,recovery,confidence-floor,raise-drag
m028,g028,idempotence,104,52,43,82,360,ship,negative,lane-boundary,lower-confidence
m029,g029,dry-run spread,89,67,4,59,385,ship,baseline,monotonic-signal,raise-signal
m030,g030,rename risk,116,31,7,45,410,ship,edge,drag-penalty,drop-slack
m031,g031,operator cost,93,32,38,86,321,ship,recovery,confidence-floor,raise-drag
m032,g032,idempotence,93,30,23,55,318,ship,negative,lane-boundary,lower-confidence
m033,g033,dry-run spread,54,66,21,63,249,ship,baseline,monotonic-signal,raise-signal
m034,g034,rename risk,68,6,21,65,233,ship,edge,drag-penalty,drop-slack
m035,g035,operator cost,83,65,30,71,325,ship,recovery,confidence-floor,raise-drag
m036,g036,idempotence,94,56,17,65,369,ship,negative,lane-boundary,lower-confidence
